SY;1;91.15,44.08,88.42,31.11,26.18,63.06,115.83,110.05,81.18,24.65,35.81,12.98,44.86,94.86,34.46,40.38,70.56,31.93,50.66,56.79
SZ;3;290.71,377.25,280.87,60.94,182.26,302.12,211.93,270.55,354.76,68.83,267.31,193.54,77.5,355.19,101.7,113.48,133.68,78.02,161.71,192.14
TA;1;26.8,91.95,14.12,5.62,32.93,120.19,13.26,44.36,44.03,36.58,67.15,41.36,38.89,28.42,66.22,91.08,135.51,82.52,102.48,67.7
TB;2;10.57,38.29,260.67,136.3,139.38,202.11,200.67,114.25,142.14,123.89,66.17,118.55,151.17,13.77,77.13,52.73,92.33,202.26,16.34,269.44
TC;0;30.07,34.71,12.69,31.27,27.59,22.05,31.73,6.59,40.19,25.24,46.12,35.84,31.61,33.24,14.78,61.35,9.3,21.84,33.26,35.31
TD;2;157.77,202.64,58.51,189.86,120.17,94.13,141.74,74.85,41.01,90.17,140.62,225.42,137.69,171.2,129.8,172.43,145.2,124.34,136.76,154.13
TE;3;276.57,193.98,316.53,151.81,540.25,15.73,424.0,118.16,116.09,390.74,59.58,394.43,132.89,271.47,305.91,182.53,231.96,185.72,183.28,192.42
TF;3;243.86,397.38,257.78,161.75,319.89,276.73,291.08,207.86,228.44,23.7,94.52,413.95,149.68,144.01,390.01,414.22,248.1,219.71,204.82,2.32
TG;2;213.34,139.78,111.0,92.77,6.87,163.71,135.2,160.7,184.42,133.38,158.39,146.87,153.85,151.69,139.81,66.87,144.86,14.24,138.98,157.28
TH;2;207.1,135.11,282.0,31.8,87.19,67.34,76.95,126.18,69.51,108.56,171.25,172.29,126.69,212.4,100.39,90.47,140.76,16.24,52.67,195.73
TI;2;166.22,168.76,85.09,207.69,99.56,205.82,78.44,176.38,137.3,104.13,174.18,54.84,2.35,34.59,179.78,105.56,177.86,306.56,153.35,147.33
TJ;3;561.88,203.4,294.34,195.65,281.04,224.85,24.02,319.25,19.94,314.1,148.02,237.67,388.85,68.9,179.6,252.14,240.9,319.02,235.82,129.27
TK;3;214.86,283.22,484.12,198.08,171.48,242.0,60.68,616.58,454.36,348.64,227.13,55.12,381.11,341.42,262.24,246.03,396.4,272.66,370.96,93.47
TL;1;34.25,85.73,13.17,90.51,7.05,41.46,29.57,62.33,79.21,74.66,71.66,70.52,119.54,63.71,46.32,103.2,78.86,102.04,79.36,75.72
TM;3;140.05,213.39,149.09,377.19,258.99,356.37,277.58,354.11,660.84,370.77,59.42,30.88,126.37,385.66,302.2,329.62,245.13,5.35,225.34,266.93
TN;0;25.64,46.02,32.68,25.12,38.48,16.21,31.98,38.32,8.8,29.16,17.96,10.54,23.16,23.31,11.4,30.48,9.76,35.75,21.88,31.56
TO;0;47.77,20.27,6.84,24.85,4.33,12.27,20.65,31.87,34.72,48.17,31.73,15.72,42.72,26.67,32.29,24.92,42.63,11.6,49.25,52.15
TP;0;22.44,34.2,20.92,32.93,41.87,34.3,7.44,4.54,9.32,29.74,31.94,1.31,34.69,19.53,24.47,21.22,45.58,31.33,32.77,2.88
TQ;2;148.84,136.97,88.28,116.46,66.23,70.02,175.89,117.93,142.6,113.84,141.1,154.03,109.88,139.52,228.73,201.95,15.1,95.7,36.09,169.76
TR;1;140.88,24.84,65.96,69.1,57.76,71.81,65.41,23.72,43.14,27.67,41.86,75.83,51.56,83.84,45.46,38.42,40.55,41.24,58.65,69.49
TS;0;26.29,13.09,16.37,17.02,21.85,13.28,5.63,20.0,17.03,20.95,25.72,24.3,13.47,37.6,41.66,17.43,21.72,14.57,22.92,27.88
TT;3;172.37,145.96,7.12,117.52,231.51,204.66,347.21,122.95,287.43,55.46,135.15,186.91,42.98,327.63,98.72,499.24,131.95,186.45,293.71,273.79
TU;0;43.87,22.99,28.4,29.76,26.58,19.35,20.31,16.31,49.96,8.92,21.29,14.25,24.55,15.96,4.67,23.44,21.67,24.5,31.7,15.12
TV;1;59.41,6.35,129.67,67.24,80.09,21.09,100.3,16.97,79.4,46.99,45.5,73.44,52.71,29.57,23.7,42.18,29.19,46.15,93.52,58.6
TW;2;172.94,182.55,249.99,245.27,148.52,232.06,55.45,70.19,156.43,142.91,47.23,194.29,118.99,202.37,156.07,279.67,2.15,2.31,112.5,59.76
TX;3;286.84,252.34,246.85,160.34,238.82,259.32,128.8,282.87,215.8,227.03,492.28,212.89,222.07,160.02,176.55,431.51,295.58,133.25,301.3,272.26
TY;2;142.74,90.31,48.06,57.08,108.66,130.3,101.89,157.67,99.15,57.01,167.96,130.65,194.48,196.78,190.38,1.23,143.86,138.36,136.79,104.06
TZ;3;186.6,256.63,333.79,207.79,477.18,272.08,164.43,262.95,460.62,396.42,506.92,348.91,39.2,437.13,435.36,272.77,408.8,321.02,592.17,271.16
UA;1;66.35,82.77,56.87,130.73,69.16,70.49,48.79,96.63,82.09,54.43,80.35,47.59,63.4,53.51,29.86,82.63,71.22,20.44,37.29,65.99
UB;3;290.37,280.27,310.72,116.72,166.15,240.61,274.7,295.06,158.14,232.61,167.45,367.16,54.34,332.99,134.04,387.84,271.84,409.26,304.55,252.54
UC;2;185.35,9.23,201.71,144.19,189.6,174.9,72.93,213.24,62.86,197.79,60.63,177.9,95.02,150.76,34.03,86.53,246.02,20.97,170.12,229.45
UD;0;23.28,39.35,33.96,7.9,33.26,28.74,31.86,40.01,16.77,37.35,4.06,35.87,36.26,13.48,36.13,39.05,21.49,6.03,34.68,33.14
UE;2;135.43,117.05,229.42,57.55,24.65,29.25,165.23,173.29,162.64,10.65,16.42,150.85,155.94,191.73,115.71,75.03,121.8,238.43,180.07,83.34
UF;3;382.29,239.25,504.06,216.99,378.4,424.67,283.21,186.61,286.11,530.59,464.86,190.96,276.92,168.09,257.83,301.0,380.91,225.43,282.59,301.99
UG;1;65.07,72.01,48.16,52.94,89.32,50.1,103.24,93.6,79.76,68.7,14.61,52.64,3.75,85.19,99.72,82.51,21.87,76.87,18.92,99.64
UH;2;81.78,148.94,166.05,164.84,189.4,38.23,89.54,72.83,102.01,90.74,79.36,158.46,109.43,121.05,145.61,102.13,161.1,74.75,91.32,73.73
UI;3;157.15,293.53,546.31,177.83,134.95,120.16,203.78,331.49,224.45,317.0,133.25,244.09,537.63,140.41,86.53,207.79,551.47,315.29,269.48,128.83
UJ;0;43.65,26.4,32.95,30.61,7.82,0.45,13.97,23.43,53.91,25.46,36.29,46.8,27.35,45.93,26.66,23.14,43.58,22.54,34.78,42.95
UK;2;142.37,155.34,115.07,21.79,24.15,287.86,124.75,85.48,207.98,242.14,115.7,284.0,207.68,127.29,256.26,47.38,193.13,168.91,11.84,161.26
UL;0;38.49,34.24,43.91,29.57,28.82,46.13,1.25,38.41,19.83,34.96,56.92,8.68,19.09,58.45,38.26,32.57,17.55,37.34,32.68,9.32
UM;2;12.85,132.77,218.15,159.29,106.25,10.85,102.95,128.26,71.04,100.83,95.29,66.18,152.75,135.95,116.07,161.05,101.21,143.27,125.57,85.2
UN;1;92.79,87.96,73.63,34.04,130.33,74.87,106.28,71.16,73.06,49.67,72.32,48.3,35.58,57.58,23.65,30.27,35.17,90.65,55.71,23.84
UO;3;194.76,244.85,67.66,323.87,34.48,273.72,60.95,595.43,144.12,93.9,421.93,284.47,272.41,444.03,299.8,258.76,397.62,659.9,274.28,391.86
UP;2;207.22,190.18,93.46,144.9,227.61,133.52,116.87,54.49,6.8,220.72,149.71,184.22,31.32,183.53,229.3,77.3,70.55,145.66,119.92,102.79
UQ;3;437.6,174.97,300.4,266.12,115.79,270.18,158.6,227.58,347.72,288.97,238.77,282.51,172.3,280.96,149.5,31.54,168.07,173.45,326.61,93.06
UR;2;127.2,142.25,161.0,161.5,107.78,122.79,86.03,91.92,204.49,117.84,32.36,168.6,94.32,48.06,220.91,1.47,44.21,68.58,239.02,126.32
US;2;169.88,128.74,108.89,29.33,183.69,87.46,126.22,151.05,148.47,175.83,226.46,52.04,81.02,237.87,370.69,229.18,200.08,45.97,55.75,304.46
UT;3;297.01,175.25,298.28,371.32,192.74,451.24,311.43,392.98,254.89,303.53,338.89,278.74,326.48,457.7,192.3,125.56,71.39,388.61,46.16,242.01
UU;2;52.92,65.15,134.44,133.94,87.82,52.19,107.68,44.92,144.38,185.45,77.42,53.6,107.49,132.14,252.08,115.01,92.07,52.6,188.6,73.73
UV;2;225.1,54.91,142.67,48.46,201.59,172.09,193.27,106.97,150.19,132.12,49.96,29.66,91.54,117.47,9.12,105.54,188.89,203.16,114.48,75.02
UW;3;304.17,229.27,275.59,223.65,96.52,311.59,347.66,4.6,445.49,147.58,149.53,329.21,176.68,191.93,278.04,514.48,114.22,216.52,265.89,185.99
UX;1;50.14,12.79,33.85,96.31,101.27,38.81,42.79,16.91,70.46,97.12,84.95,59.43,85.35,71.36,27.32,56.27,44.08,14.03,40.26,89.26
UY;2;40.96,186.78,6.73,169.31,200.14,171.84,108.03,140.64,163.33,137.13,42.65,114.6,126.68,159.0,38.15,58.45,102.87,129.06,45.83,202.07
UZ;0;28.64,43.76,20.49,27.11,38.78,13.13,32.18,30.62,28.88,23.11,1.06,30.27,29.55,22.81,31.91,28.66,48.88,20.08,12.62,36.58
VA;3;386.02,396.55,287.43,411.98,259.87,160.74,392.27,165.88,343.13,94.23,261.97,323.02,145.23,394.07,409.02,195.19,257.18,318.74,237.02,233.62
VB;0;39.97,22.34,14.68,12.26,25.83,24.96,44.18,30.86,5.68,43.92,26.58,17.4,39.21,30.24,28.63,33.99,18.96,53.99,19.03,32.51
VC;2;129.81,150.03,23.5,158.82,95.21,111.91,119.85,89.3,39.52,132.1,165.48,136.37,68.68,7.53,107.4,127.79,86.52,108.7,131.33,87.28
VD;0;25.88,15.85,4.42,31.86,23.17,31.17,17.79,6.38,58.62,21.65,27.73,20.88,9.62,24.38,30.25,35.41,48.0,35.01,34.67,26.17
VE;0;41.55,20.07,45.87,18.91,16.97,35.05,50.36,30.24,47.39,21.67,22.85,15.31,27.41,43.01,38.63,27.42,45.31,26.84,45.25,32.94
VF;1;56.92,63.39,17.42,49.27,52.54,46.91,17.87,54.52,55.86,38.08,73.57,76.74,42.86,96.4,31.29,101.69,12.84,43.52,100.79,46.57
VG;1;78.62,62.91,42.83,88.53,99.31,101.36,44.18,38.67,65.42,38.49,49.0,52.09,21.81,17.09,29.03,64.02,73.23,64.83,52.89,30.19
VH;0;36.54,43.12,10.96,4.71,40.76,14.99,24.67,1.14,21.59,31.52,28.98,50.82,56.01,17.76,29.44,29.12,30.49,30.57,34.53,20.27
VI;1;145.34,44.64,79.45,70.78,21.38,12.43,101.55,46.01,35.74,9.77,11.4,52.63,54.9,35.28,45.47,46.37,30.51,44.91,62.84,115.26
VJ;1;32.18,59.78,81.95,25.99,26.81,43.22,18.69,70.53,91.58,92.05,102.45,26.61,75.29,138.74,29.83,34.15,66.13,98.16,90.27,56.03
VK;0;27.43,10.98,28.42,17.67,27.12,28.47,45.46,19.3,20.14,28.21,13.9,27.14,11.28,28.71,27.44,34.37,20.66,37.44,22.31,40.38
VL;1;121.14,123.96,44.73,11.15,31.6,38.87,21.98,47.98,83.62,71.73,58.78,10.05,79.61,38.55,69.2,66.94,62.9,99.23,28.74,35.44
VM;3;364.89,281.08,159.74,214.41,304.31,321.61,316.57,387.74,192.81,477.49,347.48,37.28,160.94,9.63,214.58,552.71,228.1,168.81,185.57,165.03
VN;1;73.51,4.31,70.14,82.48,43.36,63.82,73.03,36.54,52.8,19.43,72.04,73.51,85.15,38.23,46.48,39.92,95.21,36.17,147.19,92.55
VO;1;77.43,108.35,57.51,103.92,69.18,40.78,27.26,63.69,37.75,113.05,77.4,69.01,2.7,17.94,51.66,107.46,66.14,31.25,51.0,66.99
VP;1;53.07,65.53,49.01,31.58,74.78,52.7,24.27,30.55,57.82,53.37,85.83,29.38,54.46,85.26,92.77,33.38,85.41,71.07,100.0,69.87
VQ;0;28.66,14.09,26.28,28.42,46.36,35.46,9.96,0.1,45.26,47.56,30.55,24.36,7.45,26.39,28.98,2.73,14.24,39.7,12.83,26.41
VR;1;37.45,46.78,32.1,89.43,70.66,70.12,112.38,67.39,22.27,63.71,53.89,40.16,47.58,78.48,54.49,46.01,132.98,78.57,74.15,83.33
VS;2;172.27,177.92,76.31,181.73,130.97,226.46,9.04,41.12,72.73,147.29,137.48,130.67,120.89,213.54,39.09,176.28,48.78,151.57,61.46,260.69
VT;3;142.88,156.77,298.07,315.25,262.48,370.87,377.79,167.55,229.75,374.94,295.99,186.33,298.4,358.51,133.05,212.09,108.74,257.25,39.5,196.31
VU;2;90.22,130.37,45.79,198.03,83.52,111.14,132.17,194.77,87.17,116.64,5.66,33.36,42.39,134.15,170.67,180.68,193.71,168.38,124.4,131.33
VV;0;8.86,35.15,35.48,45.56,26.97,9.16,33.9,37.79,1.39,14.69,12.44,37.27,0.22,7.0,37.92,26.54,47.85,50.46,1.26,22.19
VW;1;31.69,40.99,9.03,100.43,15.33,61.99,68.02,57.18,61.15,71.67,23.67,90.97,81.04,50.03,44.32,60.82,124.09,6.49,35.25,64.97
VX;2;238.46,122.69,78.55,88.53,84.08,108.06,162.57,158.91,151.19,169.31,107.99,137.23,134.3,97.57,130.9,86.09,67.83,151.27,88.22,164.28
VY;2;12.04,144.16,106.31,138.9,136.54,76.67,108.3,208.18,225.85,99.98,96.09,206.96,82.54,146.79,192.76,131.22,208.24,115.2,31.58,131.76
VZ;0;34.84,23.18,3.54,23.65,16.05,27.13,19.36,13.99,17.98,44.4,5.88,6.04,29.74,41.1,15.75,38.41,17.13,35.93,41.18,36.75
WA;0;10.43,25.79,38.06,48.42,18.99,4.83,44.64,21.31,40.82,18.21,33.56,15.13,22.84,46.22,30.23,15.91,45.73,27.84,19.04,27.03
WB;2;67.48,75.19,131.77,93.47,122.62,76.48,11.47,31.58,148.09,168.21,109.83,130.47,204.74,207.89,31.37,92.79,136.77,248.24,169.25,111.99
WC;3;200.93,46.3,255.97,382.63,306.44,452.99,288.11,337.75,416.14,302.55,311.57,303.24,215.5,15.61,190.1,18.47,269.58,344.73,309.05,393.15
WD;0;37.12,47.24,3.85,10.16,22.5,42.84,22.51,27.41,31.01,1.12,23.84,43.25,24.36,24.4,4.78,30.03,21.46,31.86,19.27,26.78
WE;2;103.0,89.18,26.46,10.22,24.65,140.16,154.77,137.19,58.32,97.1,103.47,81.92,44.08,222.2,42.12,136.99,127.15,231.39,115.03,181.37
WF;0;39.19,44.15,33.19,57.89,20.58,35.18,22.22,24.69,19.46,40.05,16.52,18.9,18.43,35.29,41.53,1.38,9.15,13.97,31.18,29.63
WG;1;73.25,37.86,59.47,49.05,28.03,60.22,35.6,33.21,78.39,60.07,67.52,62.46,19.71,54.54,72.45,110.56,61.39,56.93,39.93,34.83
WH;0;44.15,46.42,25.36,31.13,25.37,42.06,17.09,12.7,18.49,16.34,37.7,13.84,26.12,25.2,13.36,39.66,17.79,18.44,8.84,26.46
WI;1;116.52,63.14,16.22,56.06,88.82,43.05,80.92,71.25,53.19,5.87,49.31,7.23,63.71,32.55,38.63,19.29,88.22,5.75,58.91,62.88
WJ;3;595.87,292.38,346.52,572.38,339.81,38.28,118.27,175.74,165.4,359.26,90.84,387.0,400.32,184.2,286.18,431.37,135.72,507.19,81.78,357.97
WK;2;28.11,83.59,221.67,86.87,134.9,142.78,71.26,170.06,125.65,63.53,125.19,150.11,107.72,158.95,181.41,103.36,85.83,134.46,237.42,50.0
WL;3;515.99,240.41,206.85,294.64,367.52,612.33,477.93,366.21,213.16,77.84,237.0,496.35,161.18,228.94,407.51,272.17,222.08,313.82,432.96,360.19
WM;1;48.62,74.97,93.51,55.49,64.22,34.27,53.09,71.67,57.59,24.36,89.35,9.73,114.04,54.87,80.73,25.32,90.08,58.36,60.05,65.33
WN;0;19.4,42.49,31.79,18.43,13.23,7.46,31.52,35.38,21.02,18.22,21.1,40.6,29.61,23.59,1.72,56.5,9.81,24.63,34.16,23.78
WO;2;108.15,90.5,172.49,105.88,88.64,63.59,80.67,110.9,28.53,158.74,192.56,79.41,190.09,177.22,177.41,176.98,116.04,104.6,83.98,128.75
WP;3;304.58,350.74,275.75,610.14,230.09,274.17,335.22,255.89,412.31,203.94,205.54,248.05,236.04,285.26,50.94,265.86,321.68,111.55,447.25,210.33
WQ;2;45.11,105.47,229.76,138.0,177.2,79.65,108.83,138.94,4.27,66.13,129.77,147.59,60.89,61.97,85.7,68.78,3.62,235.26,126.35,45.52
WR;3;292.26,195.35,64.03,306.85,323.7,285.36,426.77,125.7,199.97,358.99,245.59,435.88,115.62,373.26,249.51,501.31,54.71,448.95,400.16,181.39
WS;3;85.09,234.32,273.55,286.55,583.43,245.22,179.74,262.04,122.46,149.74,539.17,182.98,225.61,143.49,139.37,368.45,28.68,241.73,187.29,389.93
WT;2;154.68,154.73,115.49,100.94,127.6,160.75,70.35,137.6,137.29,198.8,90.63,138.13,58.14,81.49,54.55,156.02,28.64,69.95,143.25,3.97
WU;3;315.64,420.86,209.23,57.25,178.62,410.68,354.32,240.78,285.88,289.12,258.05,246.87,16.67,351.55,453.49,204.5,310.93,337.16,66.77,108.8
WV;2;96.14,162.15,134.84,143.36,41.13,116.97,49.13,79.23,135.36,126.48,44.1,111.73,145.82,173.03,116.02,148.66,231.47,149.97,94.51,16.28
WW;0;18.51,26.32,29.51,45.4,29.55,16.97,15.58,21.02,40.4,39.31,22.36,11.79,21.03,32.56,27.5,25.09,46.74,35.76,10.56,32.44
WX;0;21.75,32.05,33.7,22.44,14.87,13.68,26.75,37.24,32.59,13.58,45.36,9.27,26.53,31.24,39.26,41.05,27.96,15.04,31.02,1.71
WY;3;483.44,65.05,182.55,228.87,254.11,242.26,228.89,206.65,437.69,103.33,146.57,106.28,245.12,224.73,39.91,325.38,188.87,183.76,378.07,14.32
WZ;0;14.96,24.51,47.79,8.05,67.07,36.39,7.45,49.17,27.75,50.97,42.27,9.04,19.71,41.58,31.08,26.23,7.89,8.38,35.87,6.16
XA;2;194.6,106.78,158.21,125.97,178.64,201.02,28.97,212.35,161.87,69.93,174.52,232.31,107.13,59.61,170.65,64.38,81.16,136.94,151.01,179.65
XB;0;50.7,17.84,33.06,21.28,71.2,22.8,18.18,7.61,36.94,23.85,35.57,32.99,23.73,24.96,53.13,23.99,32.5,25.19,21.05,8.39
XC;1;3.83,35.37,89.78,44.46,89.09,40.93,70.9,33.37,6.48,49.5,76.81,18.08,41.33,63.93,108.43,89.61,80.18,40.69,48.04,57.9
XD;3;228.22,395.05,240.11,65.54,517.46,221.88,369.73,273.87,258.91,298.56,463.4,92.64,430.13,226.2,435.07,178.39,380.17,204.36,322.55,307.54
XE;0;29.59,17.01,19.84,45.88,27.52,17.65,2.27,11.95,16.75,11.94,35.96,30.82,42.45,41.13,28.76,15.35,17.47,16.06,36.27,4.16
XF;2;157.93,137.41,124.99,137.79,142.17,83.52,121.2,138.1,55.85,282.89,177.52,56.98,68.11,195.26,136.3,81.22,168.55,159.01,175.76,112.69
XG;0;10.46,22.08,28.45,2.69,54.25,38.59,37.7,6.39,47.39,23.34,53.63,53.82,8.2,17.69,15.0,9.45,21.51,4.6,32.6,19.91
XH;2;69.89,9.97,164.04,130.25,55.68,90.81,89.62,166.61,73.08,42.21,52.82,144.94,128.0,121.14,167.7,82.03,65.81,105.41,224.29,193.08
XI;1;87.99,7.81,16.49,36.91,28.59,91.58,66.94,11.03,8.72,41.03,127.11,90.71,21.53,40.3,77.61,56.92,71.9,21.02,43.07,68.73
XJ;1;67.49,67.4,8.46,6.85,125.13,71.22,65.11,79.05,52.11,30.54,42.21,67.58,112.61,62.65,57.38,101.82,106.8,72.23,112.05,55.48
XK;3;481.67,361.28,310.65,101.49,210.75,141.3,298.8,246.33,182.6,259.63,22.65,268.99,45.33,190.35,114.3,308.04,245.79,164.28,109.71,284.42
XL;3;0.33,43.81,72.78,20.65,206.39,239.12,184.97,355.14,255.65,235.91,82.23,26.78,286.72,329.62,96.76,234.52,595.55,342.62,85.03,155.73
XM;2;179.36,148.7,191.24,131.7,11.7,72.36,142.63,153.92,195.44,166.61,155.08,200.12,102.05,154.05,119.29,192.08,174.74,51.69,122.22,42.96
XN;0;29.39,11.19,66.28,8.43,12.49,57.08,36.53,68.45,29.29,27.67,19.69,23.92,17.55,28.18,33.7,20.52,10.57,21.4,19.2,2.08
XO;3;369.03,267.42,416.68,292.58,128.67,231.23,419.43,417.91,333.98,340.44,269.99,131.81,219.61,310.04,356.89,210.26,227.93,282.63,34.26,413.62
XP;3;180.43,150.43,251.09,170.19,187.67,447.63,381.13,190.56,468.22,366.15,28.93,406.39,413.38,72.31,270.65,238.41,490.05,547.32,60.74,293.14
XQ;3;273.24,138.65,382.39,348.57,337.72,224.47,114.55,134.82,9.75,224.67,284.3,147.22,187.95,233.51,202.95,31.48,72.13,393.19,316.67,227.82
XR;2;22.48,87.84,136.33,152.96,114.94,171.32,89.47,105.05,139.38,188.18,130.37,69.82,127.19,73.3,98.48,169.65,201.68,64.53,185.53,119.56
XS;1;36.01,99.29,5.22,26.65,30.45,90.43,113.82,87.93,100.35,13.64,28.31,91.98,20.3,79.64,39.77,44.84,88.86,76.58,11.37,47.07
XT;0;31.14,6.96,30.62,45.22,35.04,27.74,15.69,20.4,23.41,22.33,33.2,33.59,14.4,12.26,20.43,43.85,42.4,42.45,26.13,29.66
XU;1;110.44,40.02,82.55,86.31,35.66,39.46,51.83,86.15,55.63,83.17,3.8,56.73,16.22,70.91,78.82,36.17,51.64,67.78,39.12,70.14
XV;0;29.3,9.28,24.83,39.35,12.49,8.26,10.78,54.45,25.61,27.55,17.94,25.21,35.82,29.54,56.2,43.94,36.53,3.9,15.94,30.49
XW;3;348.31,295.92,281.59,348.99,226.61,243.71,141.11,164.12,374.41,272.89,270.51,36.26,187.1,179.58,72.6,450.61,326.46,420.26,183.93,24.5
XX;3;146.37,310.7,304.33,226.3,198.85,529.29,235.29,22.75,82.42,167.54,194.38,260.16,295.1,504.11,388.09,210.9,96.42,235.14,295.23,242.08
XY;0;33.17,48.99,20.34,10.83,9.93,8.61,10.62,24.06,22.26,27.28,16.89,11.58,28.31,55.94,21.75,27.15,18.67,23.99,28.85,42.38
XZ;1;58.38,69.98,10.05,73.95,44.03,83.39,50.71,48.6,42.17,75.84,81.47,83.1,85.11,40.84,85.71,87.03,34.07,54.99,26.82,8.12
YA;3;271.13,503.79,18.73,141.79,177.59,130.19,226.24,267.46,160.8,144.72,269.06,79.59,294.13,85.41,179.07,379.0,268.66,322.56,497.13,269.43
YB;2;7.81,182.1,110.01,187.7,55.05,94.97,203.86,82.64,137.2,79.66,175.48,64.68,206.17,98.61,31.91,137.1,108.82,135.86,114.79,225.13
YC;3;342.39,308.96,219.35,240.37,350.14,257.61,103.3,217.51,341.34,171.52,468.25,286.16,324.55,103.1,266.97,220.59,255.08,296.59,190.38,357.37
YD;3;241.12,180.7,240.52,506.57,145.37,253.0,191.03,525.37,219.69,467.83,507.53,250.07,323.36,20.03,238.9,278.16,4.07,326.58,307.69,174.03
YE;0;32.35,41.37,11.3,1.51,23.5,34.55,16.04,13.01,25.86,20.7,34.58,60.4,40.11,6.44,37.16,27.03,2.81,13.44,27.34,0.12
YF;3;218.76,370.09,268.22,368.93,279.22,274.67,231.71,12.05,377.52,361.8,225.94,280.62,227.41,37.65,180.94,264.8,374.01,117.65,171.3,142.08
YG;1;11.44,48.08,65.68,71.57,37.3,64.05,93.86,1.57,23.12,2.27,63.26,89.95,62.36,23.98,54.55,69.12,77.67,4.63,65.95,12.65
YH;3;321.2,417.88,146.44,320.23,183.47,149.1,219.81,373.02,251.02,174.12,369.72,126.69,102.35,194.01,15.31,384.14,512.55,139.57,179.77,87.28
YI;2;175.51,147.65,175.82,72.39,114.88,202.19,53.34,173.91,59.3,13.91,133.28,159.32,145.32,114.69,96.89,126.48,98.05,75.88,75.09,65.51
YJ;2;57.4,187.23,77.63,203.32,66.13,161.21,204.21,96.91,195.98,128.08,179.41,37.66,130.88,154.47,140.63,151.6,110.8,134.02,183.67,178.43
YK;1;116.02,60.08,95.4,41.24,96.19,53.98,129.45,51.0,35.58,85.85,47.45,25.93,120.1,42.74,70.21,81.14,16.62,34.23,63.4,22.55
YL;3;123.39,327.05,274.02,461.76,259.79,332.68,406.52,108.27,191.48,202.63,231.59,104.0,379.49,457.63,303.74,308.19,358.82,174.29,258.89,69.63
YM;0;30.98,10.96,30.76,8.8,4.75,23.6,29.59,61.26,30.03,20.19,7.88,44.52,19.87,13.15,38.7,41.66,13.62,42.12,23.74,49.89
YN;2;132.43,92.44,234.13,14.7,79.71,86.43,25.21,86.42,199.14,107.82,68.85,181.07,65.82,98.86,217.79,167.93,21.45,68.73,170.68,96.59
YO;0;15.34,11.11,17.16,1.79,44.81,30.07,38.66,35.61,15.06,38.38,48.52,27.48,32.87,11.85,14.14,25.45,17.46,7.96,22.54,31.79
YP;0;19.87,40.29,54.61,34.94,35.33,31.31,28.54,38.1,32.2,26.21,30.37,24.45,30.51,46.02,42.25,26.43,47.32,46.17,14.92,22.46
YQ;0;48.29,29.06,35.58,38.23,13.88,16.7,27.44,56.05,27.33,41.7,48.94,27.99,18.68,16.72,29.03,36.19,16.49,29.93,53.0,40.27
YR;2;43.68,135.85,125.47,89.95,243.09,93.27,55.46,8.48,173.61,114.87,97.33,276.21,115.14,137.88,128.73,85.72,73.81,196.75,117.57,134.54
YS;0;26.24,16.98,29.91,9.76,25.34,45.97,20.91,43.16,24.2,43.07,28.97,18.22,25.07,9.96,22.99,25.81,53.96,21.05,47.58,16.08
YT;3;409.57,304.52,489.1,342.8,487.86,221.86,384.14,304.93,317.21,91.18,421.11,196.84,225.37,103.36,256.33,209.99,327.15,244.0,201.43,522.63
YU;2;257.09,77.37,198.72,176.35,80.6,50.01,128.87,25.11,110.94,135.36,93.32,59.46,71.41,93.13,100.78,40.96,50.12,103.53,45.44,229.92
YV;2;135.36,111.25,107.59,137.39,90.99,112.05,187.11,64.36,174.33,200.8,33.74,98.17,113.98,24.09,36.65,218.19,167.0,197.29,59.11,172.71
YW;3;157.66,375.92,149.47,241.03,137.46,348.51,351.65,212.23,399.53,224.64,492.03,163.29,323.57,93.74,391.93,545.01,485.73,346.2,283.19,344.16
YX;2;109.76,191.72,117.06,183.1,112.85,109.0,202.04,190.3,83.46,77.26,167.29,115.2,187.31,279.79,175.73,1.27,44.99,40.39,75.57,54.2
YY;1;36.38,79.5,40.28,104.6,70.35,125.2,41.18,54.23,71.4,0.53,27.69,92.57,46.55,50.9,49.36,116.74,48.42,77.1,37.76,57.66
YZ;3;163.83,315.2,115.58,19.12,27.22,302.04,307.91,191.19,185.86,139.55,286.68,347.67,213.31,242.88,183.86,234.12,53.36,219.58,282.54,120.21
ZA;2;88.61,171.58,75.95,139.2,154.78,125.21,141.42,159.37,236.06,166.93,137.02,75.98,163.53,141.31,50.72,132.5,50.57,51.32,164.03,111.67
ZB;0;17.39,67.94,29.14,25.83,22.21,19.18,20.92,24.67,14.64,9.73,29.44,28.62,52.83,37.55,4.12,18.25,20.48,10.28,40.87,31.86
ZC;3;131.95,274.93,184.95,366.69,710.52,168.26,121.23,163.55,317.63,13.25,281.22,368.21,482.81,320.96,331.44,314.0,212.49,333.03,247.69,429.02
ZD;0;45.42,13.2,51.62,23.62,23.48,19.43,20.8,32.99,12.8,39.94,55.38,20.41,33.44,21.84,25.26,16.24,15.09,37.9,6.69,9.26
ZE;3;174.86,312.83,119.79,353.52,564.07,76.11,347.76,417.29,187.7,353.79,120.67,228.24,29.86,232.62,300.64,237.7,53.62,312.07,129.28,255.77
ZF;1;84.22,25.5,69.59,29.97,28.58,67.41,44.99,82.82,61.44,85.63,47.17,84.1,30.59,39.16,75.75,123.94,76.7,64.65,78.78,38.29
