The Maker,1997,"Mary-Louise Parker, Matthew Modine, Michael Madsen, Robert Gossett, Jeff Kober, Fairuza Balk, Rand Ravich, Jonathan Rhys Meyers, Marc Worden, Jesse Borrego, Lawrence Pressman, Kimberly Wallis, Kate McGregor-Stewart, Joel McKinnon Miller"
In Dreams,1999,"Aidan Quinn, Katie Sagona, Robert Downey Jr., Annette Bening, Paul Guilfoyle, Stephen Rea, Dennis Boutsikaris, Emma J. Brown, Kathleen Langlois, Jennifer Berry, Michael Cavanaugh, Dossy Peabody, John Fiore, Jennifer Dragon, Samantha Kelly, Jennifer Caine Natenshon, Bethany M. Paquin, Erica Sullivan, Amelia Claire Novotny, Kristin Sroka, Robert Walsh, Denise Cormier, Ken Cheeseman, Devon Cole Borisoff, Prudence Wright Holmes, Lonnie Farmer, Margo Martindale, June Lewin, Pamela Payton-Wright, Krystal Benn, Dorothy Dwyer, Geoffrey Wigdor, Wally Dunn, Eric Roemele, John Michael Vaughn, Brian Goodman, Pete, Eric Bruno Borgman, Alan Francis, Mylan Janoplis, Dee Nelson"
Miss Rose White,1992,"Kyra Sedgwick, Amanda Plummer, Maureen Stapleton, D. B. Sweeney, Penny Fuller, Milton Selzer, Maximilian Schell"
Needful Things,1993,"Bonnie Bedelia, Ed Harris, Max von Sydow, J. T. Walsh, Amanda Plummer, Lochlyn Munro, Ray McKinnon, Duncan Fraser, Lisa Blount"
Family of Cops,1995,"Charles Bronson, Sebastian Spence, Angela Featherstone, Daniel Baldwin, Barbara Williams, Simon MacCorkindale, Kate Trotter, Caroline Barclay, John Vernon, Lesley-Anne Down"
By Dawn's Early Light,1990,"Darren McGavin, Ken Jenkins, Martin Landau, Jeffrey DeMunn, Rip Torn, James Earl Jones, Mike Gomez, Powers Boothe, Peter MacNicol, Rebecca De Mornay"
Diamonds,1999,"Jenny McCarthy, June Chadwick, Lee Tergesen, Lauren Bacall, Kurt Fuller, Corbin Allred, Dan Aykroyd, Kirk Douglas, John Landis, Joyce Bulifant, Val Bisoglio, Mariah O'Brien"
Critical Care,1997,"Albert Brooks, James Spader, Wallace Shawn, Anne Bancroft, Helen Mirren, Kyra Sedgwick, Jeffrey Wright, Margo Martindale, Colm Feore, Philip Bosco, Edward Herrmann, James Lally, Harvey Atkin, Al Waxman, Hamish McEwan, Jackie Richardson, Barbara Eve Harris, Conrad Coates, Bruno Dressler, Caroline Nielsen, Gladys O'Connor, Kay Hawtrey, Don Carmody, Kim Roberts, Naomi Blicker, Merwin Mondesir, Bruce Hemmings, Paul Brown, Michael Colton, David Sparrow"
There Goes My Baby,1994,"Noah Wyle, Dermot Mulroney, Ricky Schroder, Lucy Deakins, Mark Ruffalo, Seymour Cassel, Jill Schoelen, Andrew Robinson, Kristin Minter, Shon Greenblatt, Frederick Coffin, Paul Gleason, Kelli Williams, Kenneth Ransom, Anne Archer, Christian Richard Jacobs"
Oldest Living Confederate Widow Tells All,1994,"Cicely Tyson, Donald Sutherland, Diane Lane"
The Invader,1997,"Sean Young, Ben Cross, Nick Mancuso, Lynda Boyd, Daniel Baldwin, Robert Andre, Tim Henry"
Ethan Frome,1993,"Patricia Arquette, Liam Neeson, Katharine Houghton, Joan Allen, Tate Donovan, Phil Garran, Gil Rood, Annie Nessen"
Woman of Desire,1993,"Robert Mitchum, Bo Derek, Jeff Fahey, John Matshikiza, Steven Bauer, Warrick Grier"
It Runs in the Family,1994,"Charles Grodin, Kieran Culkin, Glenn Shadix, Troy Evans, Roy Brocksmith, Dick O'Neill, Wayne Grace, Christian Culkin, Al Mancini, Mary Steenburgen"
Trans,1998,"Trevor Thomas, Ryan Daugherty, Jon Daugherty, Michael Golnack, Lynn Boyd, Stephanie Davis, Edge, Justin Lakes, Glenn Papp, Jeremiah Robinson, Elijah Smith, Charles Walker"
Defenseless,1991,"Mary Beth Hurt, Barbara Hershey, Sam Shepard, John Kapelos, J. T. Walsh"
Pistol: The Birth of a Legend,1991,"Millie Perkins, Tom Lester, John Richardson, Nick Benedict, Wendy Leblanc, Murrell Garland, Buddy Petrie, Adam Guier, Darrel Campbell, Rodney Stone"
Vampires,1998,"James Woods, Daniel Baldwin, Sheryl Lee, Thomas Ian Griffith, Maximilian Schell, Cary-Hiroyuki Tagawa, Tim Guinee, Mark Boone Junior, Gregory Sierra"
The Jesse Ventura Story,1999,"Nils Allen Stewart, Nola Augustson, Thomas Brandise, Nancy Anne Sakovich"
A Little Piece of Heaven,1991,"Lacey Chabert, Kirk Cameron, Chelsea Noble, Jenny Robertson, Cloris Leachman, Nicky Guadagni, Ron McLarty, J. Winston Carroll, Kay Hawtrey, Colin Fox, Jussie Smollett, Bernard Behrens, Joyce Campion, Amos Crawley, Ron Hartmann"
October 22,1998,"Mark Boone Junior, Michael Paré, Ernie Hudson, Amanda Plummer, Colm Meaney, Tate Donovan, Richard Schenkman, Donna Murphy, Ivana Miličević, Paul Perri"
Breaking Up,1997,"Russell Crowe, Salma Hayek, Abraham Alvarez, Marty Granger, Carlo Corazon, Mary Ann Schmidt"
Seasons of the Heart,1993,"Sam Hennings, Claude Akins, Yvonne De Carlo, Leigh Lombardi, E. Linda Moore"
Little Boy Blue,1998,"Tyrin Turner, Shirley Knight, Ryan Phillippe, Nastassja Kinski, Brent Jennings, Jenny Lewis, John Doman"
The Wife,1995,"Karen Young, Julie Hagerty, Tom Noonan, Wallace Shawn, Danny Darrow"
Mr. Rock 'n Roll: The Alan Freed Story,1999,"Daniel Kash, Leon Robinson, Paula Abdul, Judd Nelson, Mädchen Amick, David Gianopoulos"
Spark,1998,"Nicole Ari Parker, Terrence Howard, Brendan Sexton III, George Gerdes, Dewey Weber, Tom Gilroy, Sandra Ellis Lafferty, Timothy McNeil"
Sometimes They Come Back,1991,"Tim Matheson, Robert Rusler, Michael Gross, Brooke Adams, William Sanderson, Chris Demetral, Robert Hy Gorman, Nicholas Sadler"
Cold Heaven,1991,"Theresa Russell, James Russo, Seymour Cassel, Mark Harmon, Julie Carmen, Talia Shire, Will Patton, Richard Bradford"
The Old Man and the Sea,1990,"Alexis Cruz, Joe Santos, Patricia Clarkson, Francesco Quinn, Gary Cole, Paul Calderón, Anthony Quinn, Valentina Quinn"
Panther,1995,"Kadeem Hardison, Bokeem Woodbine, Joe Don Baker, Courtney B. Vance, Tyrin Turner, Marcus Chong, Wesley Jonathan, Jenifer Lewis, Chris Rock, M. Emmet Walsh, James Russo, Mario Van Peebles, Chris Tucker, Angela Bassett, Bobby Brown"
Summer Dreams: The Story of the Beach Boys,1990,"Greg Kean, Bruce Greenwood, Billy Vera, Linda Dona, Laura Leigh Hughes, Casey Sander, Wendy Kaplan, Dorothy Dells, Arlen Dean Snyder, Andrew Myler"
Traces of Red,1992,"Jim Belushi, Lorraine Bracco, Tony Goldwyn, Faye Grant, William Russ"
Backdraft,1991,"William Baldwin, Robert De Niro, Kurt Russell, Jennifer Jason Leigh, Scott Glenn, Rebecca De Mornay, Jason Gedrick, Donald Sutherland, J. T. Walsh, Anthony Mockus Sr., Kurt Russell, Cedric Young, Juan Ramírez, Kevin Casey, Jack McGee, Mark Wheeler, Richard Lexsee, Beep Iams, Ryan Goldstein, Robert Swan, Clint Howard, Ron West, Kevin Crowley, Carlos Sanz, Harry Hutchinson, David A.C. Saunders, Jane Jenkins, Tim Grimm, David Crosby, Mike Mangano, Rick Reardon, Leslie A. Ford, W. Earl Brown, Robert F. Byrnes, Kathryn Jaeck, David Westgor, James Ritz, Joe Guastaferro, Don Herion, Tony Mockus Jr., Gregory Widen, Andrew Lipschultz, Walter Williams, Bob Krzeminski, F. Pat Burns, Wanda Christine, Anthony C. Ellis Jr., Peter C. Hobert Jr., Zita Visockis, Razz Jenkins, Irma P. Hall, Nydia Rodriguez Terracina, Hollis Resnik, Don Rimgale, Dennis Liddiard, David Luckenbach, Neil J. Francis Jr., Andre Melchor, Karel King, Scott Baity, Gretchen Erickson, Joan Esposito, Bob Rice, Marcella DeTineo, Jane MacIver, Burton Stencel, Robert Martell, Tony G. Chrisos, Cay DeVos, Gregory Lundsgaard, Charles Burns Jr., Louise Woolf, Ian A. Nevers, Kelsey E. McMahon, Fidel Moreno, Zan Heber, Ilene Kwitny, Jane Alderman, Kevin Petersen, Thomas A. Senderak, Michael Allen Mark, John Duda, Jackie Moran, Larry Nazimek, David Saunders, Dan Tullis Jr., Linda Wylie"
Snowbound: The Jim and Jennifer Stolpa Story,1994,"Kelli Williams, Neil Patrick Harris, Michael Gross, Andrew Airlie, Richard Ian Cox, Kevin McNulty, Susan Clark, Duncan Fraser, Zachary Ahnert"
Against the Wall,1994,"Kyle MacLachlan, Samuel L. Jackson, Clarence Williams III, Harry Dean Stanton, Anne Heche, Frederic Forrest"
Sydney – A Story of a City,1999,"Paul Mercurio, Lucy Bell, Sue Milliken, Phil Gerlach"
Rocky Marciano,1999,"Jon Favreau, Penelope Ann Miller, Judd Hirsch, George C. Scott, Duane Davis, Tony Lo Bianco"
Jackie's Back,1999,"Don Cornelius, Jenifer Lewis, Dolly Parton, Bette Midler, Rudy Ray Moore, Tim Curry, Tom Arnold, Whoopi Goldberg, David Hyde Pierce, Loretta Devine"
The Locusts,1997,"Ashley Judd, Kate Capshaw, Vince Vaughn, Paul Rudd, Jeremy Davies, Jason Davis, Jessica Capshaw, Jerry Haynes, Jessica Robertson, Jimmy Ray Pickens"
Suicide Kings,1997,"Christopher Walken, Denis Leary, Henry Thomas, Sean Patrick Flanery, Jay Mohr, Brad Garrett, Laura Harris, Jeremy Sisto, Nina Siemaszko, Johnny Galecki, Sean Whalen, Laura San Giacomo, Christopher Walken"
A Bright Shining Lie,1998,"Vivian Wu, Kurtwood Smith, Bill Paxton, Amy Madigan, Donal Logue, Eric Bogosian, Harve Presnell, Robert John Burke, Bo Eason, Karina Logue, Lim Kay Tong, Seng Kawee, Andrew Borba, Richard Libertini, Ed Lauter"
Fatherland,1994,"Miranda Richardson, Peter Vaughan, Jean Marsh, Michael Kitchen, John Shrapnel, John Woodvine, Rupert Penry-Jones, Rutger Hauer, Clive Russell, Clare Higgins, Pavel Anděl, Petronella Barker, Sarah Berger"
Rigoletto,1993,"Joseph Paur, Alyson Breinholt, Frank Gerrish, Cynthia Jump, Dalin Christiansen, Josh Richard Goodwin, Natalie Hill, David Jaster, John Huntington, Ryan Healey, Sarah Jayne Jensen, Tom Nibley, Mitch Lunak, Ruth Margaret Nickerson, Ivey Lloyd, Bennie Moore, Joseph Paur"
"In the Kingdom of the Blind, the Man with One Eye Is King",1995,"William Petersen, Michael Biehn, Khalil Kain, Paul Winfield, Leo Rossi, Kristian Alfonso, Tony DiBenedetto, Nick Vallelonga, Michael Cavalieri, Tony Lip"
Doing Time on Maple Drive,1992,"Bibi Besch, Jim Carrey, William McNamara, Bodhi Elfman, Jayne Brook, Lori Loughlin, Janice Lynde, James Sikking"
Grace & Glorie,1998,"Emmy Rossum, Diane Lane, Michael Angarano, Carrie Preston, Michael Emerson"
Hudson River Blues,1997,"Mason Adams, Patti Allison, Marylouise Burke, Miles Chapin, Polly Draper, Gregg Edelman, Tovah Feldshuh, Andre Gregory, Jane Krakowski"
Rich in Love,1993,"Kyle MacLachlan, Albert Finney, Jill Clayburgh, Kathryn Erbe, Ethan Hawke, Suzy Amis, Alfre Woodard, Piper Laurie, J. Leon Pridgen II, Dave Hager"
Roswell,1994,"Kyle MacLachlan, Martin Sheen, Dwight Yoakam, Charles Hallahan"
Fires Within,1991,"Jimmy Smits, Greta Scacchi, Vincent D'Onofrio, Earl Hindman"
Lookin' Italian,1994,"Denise Richards, Matt LeBlanc, Jay Acovone, Stephanie Richards, Lou Rawls, John LaMotta, Ralph Manza, Réal Andrews, Argentina Brunetti, Lori Butler, Nichole Carter, Raquel Gardner, Mary Pat Gleason, Gloria Hendry, Robert Miano"
Silent Victim,1993,"Kyle Secor, Ralph Wilcox, Ely Pouget, Michele Greene, Rosemary Newcott, Donna Biscoe, Elisabeth Omilami"
Absolute Strangers,1991,"Audra Lindley, Karl Malden, Richard Kiley, Jennifer Hetrick, Jayne Atkinson, Doris Belack, Henry Winkler, Patty Duke"
The Finest Hour,1992,"Tracy Griffith, Rob Lowe, Gale Hansen"
Flight of the Intruder,1991,"Danny Glover, Willem Dafoe, Fred Thompson, Brad Johnson, Ezekial Dann Florek, Christopher Rich, Tom Sizemore, J. Kenneth Campbell, John Corbett, Ving Rhames, Rosanna Arquette, Madison Mason, Justin Williams, Jared Chandler, David Schwimmer, Ezekial Dann Florek, Douglas Roberts, Scott N. Stevens, Adam Nelson, Adam Biesk, Reb Brown, Peter Sherayko, J. Patrick McNamara, David Glyn Price, James O'Neel, Hugo Napier, Richard Fancy, Rick Dano, Mike Jolly, Tom Kriss, Jeff O'Haco, Grove E. Johnson, Jonnie C. Pangyarihan Sr., Duane Matthews, Eddie Badiang, Minh Huu Do, Brian Khaw, Akio Mitamura, Alison Furrevig, Connie B. Canales, Ernie Seliceo, Ken Wright, Bob Bergen"
Committed,1991,"Sydney Lassick, Jennifer O'Neill, William Windom, Robert Forster, Ron Palillo, Lynn White, Greg Latter, Richard Alan Brown"
A Green Journey,1990,"Denholm Elliott, Cynthia Nixon, Angela Lansbury, Robert Prosky, Niall Tóibín, Kate Flynn, Doreen Hepburn"
Leona Helmsley: The Queen Of Mean,1990,"Maurice Godin, Gale Garnett, Suzanne Pleshette, Lloyd Bridges, Joe Regalbuto, Bruce Weitz, Lori Hallier, Raymond Singer, Ransdell Pierson, Marvin Goldhar, Victoria Snow, Eric Donkin, Marcia Diamond, Patricia Collins, Ken James"
In the Heat of the Night: By Duty Bound,1995,"Corbin Bernsen, Denise Nicholas, Carl Weathers, Carroll O'Connor, Alan Autry, Crystal R. Fox, Hugh O'Connor, David Hart"
Assignment Berlin,1998,"Sammi Davis, Cliff Robertson, Paul Winfield, Jan Niklas, Evelyn Meyka, Gesche Tebbenhoff, Martin Umbach, Dominic Raacke, Michael Mendl, Peter Simonischek, Jen Sung Outerbridge, Anina Abt-Siebold, Piotr Papierz, Sabine Svoboda, George Chung"
A Perry Mason Mystery: The Case of the Jealous Jokester,1995,"Dyan Cannon, Barbara Hale, David Rasche, William R. Moses, Holland Taylor, Hal Holbrook, Victoria Jackson, Susan Diol"
Perry Mason: The Case of the Wicked Wives,1993,"Beverly Johnson, Barbara Hale, Shelley Hack, Eric Braeden, Paul Sorvino, Kathy Ireland, Maud Adams, William R. Moses, Kim Alexis"
A Perry Mason Mystery: The Case of the Lethal Lifestyle,1994,"James Stephens, Molly Hagan, Dixie Carter, Diahann Carroll, Barbara Hale, William R. Moses, Hal Holbrook, James McEachin"
Perry Mason: The Case of the Killer Kiss,1993,"Sean Kanan, William R. Moses, Barbara Hale, Raymond Burr, Genie Francis, Arleen Sorkin, Stuart Damon, Linda Dano"
Without Evidence,1995,"Andrew Prine, Scott Plank, Angelina Jolie, Anna Gunn, Paul Perri, Allen Nause, Chris Mastrandrea, Danny Bruno, Kristen Peckinpah, Ernie Garrett"
Perry Mason: The Case of the Telltale Talk Show Host,1993,"Regis Philbin, William R. Moses, Mariette Hartley, Barbara Hale, Raymond Burr, Montel Williams, Alan Blumenfeld, Cristina Ferrare"
Perry Mason: The Case of the Skin-Deep Scandal,1993,"Scott Thompson Baker, William R. Moses, Morgan Fairchild, Jonathan Banks, Barbara Hale, Tippi Hedren, Raymond Burr, Carmen Argenziano, Lauren Lane, Patrick O'Neal"
Perry Mason: The Case of the Heartbroken Bride,1992,"Adam Storke, Barbara Hale, Ronny Cox, Stephen Lee, Paul Dooley, Linda Blair, Raymond Burr, William R. Moses, Heather McAdam"
Perry Mason: The Case of the Reckless Romeo,1992,"Priscilla Barnes, Amy Steel, Raymond Burr, Barbara Hale, Tracy Nelson, William R. Moses, Brenda Kingsley, Geraldo Rivera, Laura Rand, Robin Tunney"
Perry Mason: The Case of the Fatal Framing,1992,"John Rhys-Davies, William R. Moses, Barbara Hale, Raymond Burr, Mark Moses, Jane Carr, David Soul, Maureen Mueller, Kelly McGillis"
Instant Karma,1990,"Hedy Lamarr, Chelsea Noble, Craig Sheffer, Orson Bean, David Cassidy, Alan Blumenfeld, Annette Sinclair, Ashley Quaine, Kristina Wotkyns, William Smith"
Perry Mason: The Case of the Fatal Fashion,1991,"Valerie Harper, Diana Muldaur, Barbara Hale, George DiCenzo, Scott Baio, Raymond Burr, Robert Clohessy, William R. Moses, Ally Walker, Robert Knepper, Bruce Kirby"
Perry Mason: The Case of the Glass Coffin,1991,"Peter Scolari, Raymond Burr, Julie Sommars, Dennis Lipscomb, John Karlen, William R. Moses, Barbara Hale, Nancy Lee Grahn"
A Perry Mason Mystery: The Case of the Grimacing Governor,1994,"James Brolin, Bonnie Bartlett, John Spencer, Barbara Hale, Tony Curtis, Gregg Henry, Hal Holbrook, Tony Longo, Ryan Phillippe, William R. Moses, Elyssa Davalos, Macon McCalman, Pato Hoffmann, Kim Johnston Ulrich, Gregory Scott Cummins, Fran Bennett"
The Minus Man,1999,"Owen Wilson, Sheryl Crow, Dwight Yoakam, Dennis Haysbert, Janeane Garofalo, Brian Cox, Mercedes Ruehl, Larry Miller, Eric Mabius, Alex Warren, Bogus"
Perry Mason: The Case of the Maligned Mobster,1991,"Barbara Hale, Mason Adams, Betsy Jones-Moreland, Raymond Burr, Anne Schedeen, William R. Moses, Michael Nader"
Perry Mason: The Case of the Defiant Daughter,1990,"William R. Moses, Robert Culp, Raymond Burr, Jenny Lewis, John Posey, Barbara Hale"
Perry Mason: The Case of the Desperate Deception,1990,"Paul Maxwell, William R. Moses, Yvette Mimieux, Ian McShane, Terry O'Quinn, Barbara Hale, Ian Bannen, Raymond Burr"
Diplomatic Immunity,1991,"Fabiana Udenio, Bruce Boxleitner, Christopher Neame, Meg Foster, Billy Drago, Michael Riley, Michael Hogan, Ofelia Medina, Matthias Hues, Tom Bresnahan, Sharon Case"
Evidence of Blood,1998,"Marnie McPhail, Mary McDonnell, David Strathairn, Jackie Burroughs, Nancy Beatty, Chris Wiggins, Sean McCann, Bernard Behrens"
A Day in October,1992,"Daniel Benzali, Tovah Feldshuh, D. B. Sweeney, Anders Peter Bro, Kim Rømer, Lars Oluf Larsen, Ole Lemmeke"
Danielle Steel's Jewels,1992,"Anthony Andrews, Robert Wagner, Ursula Howells, Annette O'Toole, Jürgen Prochnow, Geoffrey Whitehead, Sheila Gish, Corinne Touzet, Bradley Cole, Simon Oates, Arthur Cox"
Convict Cowboy,1995,"Jon Voight, Kyle Chandler, Ben Gazzara, Stephen McHattie, Glenn Plummer, Marcia Gay Harden, Dean Wray"
"Married People, Single Sex",1993,"Chase Masterson, Samuel Mongiello, Teri Thompson, Robert Zachar, Darla Haun, Shelley Michelle, Bob Rudd, Wendi Westbrook"
Cries from the Heart,1994,"Lisa Banes, Roger Aaron Brown, Bradley Pierce, Markus Flanagan, Shelley Morrison, Joe Chrest, Peter Spears, Patty Duke, Melissa Gilbert"
Fatal Memories,1992,"Dean Stockwell, Shelley Long, Helen Shaver, Sara Botsford, David McIlwraith, Paula Shaw, Duncan Fraser, Georgann Johnson"
The Lunatic,1991,"Julie T. Wallace, Tony Hendriks"
Perry Mason: The Case of the Poisoned Pen,1990,"Raymond Burr, David Warner, Kiel Martin, William R. Moses, Barbara Babcock, Barbara Hale, Cindy Williams, Tony Lo Bianco"
Sarafina!,1992,"Miriam Makeba, Leleti Khumalo, Whoopi Goldberg, Somizi Mhlongo, Dumisani Dlamini, Sipho Kunene, John Kani, Tertius Meintjes"
The Tempest,1998,"John Glover, Katherine Heigl, Harold Perrineau, Peter Fonda"
The Water Engine,1992,"Martin Sheen, Felicity Huffman, John Mahoney"
Assault at West Point: The Court-Martial of Johnson Whittaker,1994,"Seth Gilliam, Samuel L. Jackson, Sam Waterston"
Against Her Will: An Incident in Baltimore,1992,"Harry Morgan, Susan Blakely, Walter Matthau, Ariana Richards"
Cousin Bette,1998,"Jessica Lange, Elisabeth Shue, Bob Hoskins, Kelly Macdonald, Hugh Laurie, Geraldine Chaplin, Paul Bandey, Gillian Martell, John Benfield, Aden Young, Laura Fraser, John Sessions, Janie Hargreaves, Jefferson Mays, Toby Stephens"
Kleptomania,1995,"Victor Garber, Amy Irving"
Breach of Faith: A Family of Cops 2,1997,"Charles Bronson, Angela Featherstone, Diane Ladd, Sebastian Spence, Mimi Kuzyk, David Hemblen, Barbara Williams, Joe Penny, Andrew Jackson, Cynthia Belliveau, Kim Weeks, Kari Matchett"
Lake Consequence,1993,"Joan Severance, Billy Zane, Courtland Mead, Whip Hubley, May Karasun, Allan Graf, Dan Reed"
The Phantom of the Opera,1990,"Jean-Pierre Cassel, Charles Dance, Ian Richardson, Burt Lancaster, Teri Polo, Andréa Ferréol, Adam Storke, Jean Rougerie, André Chaumeau, Marie-Thérèse Orain"
Sudden Terror: The Hijacking of School Bus #17,1996,María Conchita Alonso
Death Benefit,1996,"Penny Johnson, Wendy Makkena, Peter Horton, Nathan Lawrence, Carrie Snodgress"
My Antonia,1995,"Neil Patrick Harris, Mira Furlan"
World War II: When Lions Roared,1994,"Michael Caine, Bob Hoskins, John Lithgow, Ed Begley Jr., Jan Tříska, Corey Burton"
The Curse of Inferno,1997,Janine Turner
Single White Female,1992,"Bridget Fonda, Jennifer Jason Leigh, Steven Weber, Peter Friedman, Stephen Tobolowsky, Frances Bay, Tara Karsian, Michele Farr, Christiana Capetillo, Jessica Lundy, Renée Estevez, Tiffany Mataras, Krystle Mataras, Amelia Campbell, Kenneth Tobey, Eric Poppick, Kim Sykes, Michael James Collins, George Gerdes, Jerry Mayer, Robert Martin Steinberg, Leslie A. Sank, Ron Athey, Kaaren Boothroyd, Jack Wilson"
Lover Girl,1997,"Sandra Bernhard, Kristy Swanson, Tara Subkoff, Renée Humphrey, Loretta Devine"
Archibald the Rainbow Painter,1998,"Dorian Harewood, Patti D'Arbanville"
A Promise Kept: The Oksana Baiul Story,1994,"Monica Keena, Susanna Thompson"
A Time to Heal,1994,"Gary Cole, Mara Wilson, Nicollette Sheridan"
Cruel Doubt,1992,"Blythe Danner, Gwyneth Paltrow, Adam Baldwin, Matt McGrath, David Arquette, Ed Asner"
Sugar Town,1999,"Jade Gordon, Ally Sheedy, Rosanna Arquette, Lucinda Jenney, Nigel John Taylor, John Doe, Martin Kemp, Michael Des Barres, Lumi Cavazos, Larry Klein, Elena Nommenson, Jeff McDonald, Amelia Nommenson, Veronica Nommenson, Richmond Arquette, Nicholas Walker"
The Man Who Knew Too Little,1997,"Bill Murray, Peter Gallagher, Joanne Whalley, Alfred Molina, Richard Wilson, Geraldine James, John Standing, Anna Chancellor"
The Juror,1996,"Demi Moore, Alec Baldwin, James Gandolfini, Anne Heche, Joseph Gordon-Levitt, Matt Craven, Michael Rispoli, Lindsay Crouse, Todd Susman, Michael Constantine, Tony Lo Bianco, Julie Halston, Frank Adonis, Matthew Cowles, Polly Adams, Jack Gilpin, Chuck Cooper, Charle Landry, Tom Signorelli, Frances Foster, Robin Moseley, Rosemary De Angelis, Joseph Perrino, James Michael McCauley, William Hill, Randy Jurgensen, Chuck Zito, Steve Santosusso, Peter Rini, Gayle Scott, Gary R. Wordham, Anne Bobby, Fiona Gallagher, Luisa Huertas, Daniel Martínez, Melissa Murray, Brett Barsky, Denise Burse, Jose Senteno, Kalani Queypo, Alejandro García, Rauol Morales, Marco Quazzo, Jose Jara, Robert Covarrubias, Andy Davoli, Marilyn Dobrin, John Louis Fischer, Ben Ryan, Todo Segalla, Eddie Sicoli"
Freejack,1992,"Emilio Estevez, Mick Jagger, Rene Russo, Jonathan Banks, Anthony Hopkins, Grand L. Bush, David Johansen, Amanda Plummer, Esai Morales"
Big Daddy,1999,"Adam Sandler, Joey Lauren Adams, Jon Stewart, Dylan Sprouse, Leslie Mann, Allen Covert, Rob Schneider, Josh Mostel, Kristy Swanson, Steve Buscemi, Peter Dante, Joseph Bologna, Cole Sprouse, Jonathan Loughran, Tim Herlihy, Edmund Lyndeck, Larkin Malloy, Samantha Brown, Neal Huff, Geoffrey Horne, Greg Haberny, Jackie Sandler, George Hall, Peggy Shay, Alfonso Ramírez, Salvatore Cavaliere, Kelly Dugan, Jared Sandler, Jillian Sandler, Helen Lloyd Breed, Chloé Hult, Carmen de Lavallade, Steven Brill, Glen Trotiner, Jorge Buccio, Cat Jagar, Deborah S. Craig, Nicholas Taylor, Cole Hawkins, Gabriel Jacobs, Michael Arcate, Gaetano Lisi, Michael Giarraputo, Steve Glenn, Al Cerullo, Diana Berry, Dar Billingham, Brian Canberg, Dennis Dugan, Marshall Dancing Elk Lucas, Lian Moy, Laurie Wallace, Waneeki Yokomee-Fung"
A Loss of Innocence,1996,Jennie Garth
Reunion,1994,Leelee Sobieski
Shadows of the Past,1991,"Richard Berry, Nicholas Campbell, Erika Anderson, Richard Berry"
Le Party,1990,"Gaston Gagnon, Julien Poulin"
Childhood Sweetheart?,1997,"Melissa Gilbert, Ed Lauter, Barbara Babcock, Michael Reilly Burke"
Heartless,1997,Mädchen Amick
Just Cause,1995,"Scarlett Johansson, Kate Capshaw, Ed Harris, Sean Connery, Laurence Fishburne, Blair Underwood, Ruby Dee, Ned Beatty, Kevin McCarthy, Lynne Thigpen, Hope Lange, Christopher Murray, Daniel J. Travanti, Liz Torres, Taral Hicks, Victor Slezak, Chris Sarandon, George Plimpton, Brooke Alderson, Vitamin C, Richard Liberty, Joel S. Ehrenkranz, Barbara Jean Kane, Maurice Jamaal Brown, Patrick Maycock, Jordan F. Vaughn, Francisco Paz, Marie Hyman, S. Bruce Wilson, Erik Stephan, Melanie Hughes, Megan Meinardus, Melissa Hood-Julien, Jenna Del Buono, Ashley Holliday, Marisa Perry, Ashley Council, Augusta Lundsgaard, Connie Lee Brown, Clarence Lark III, Monte St. James, Gary Landon Mills, Shareef Malnik, Tony Bolano, Angelo Maldonado, Fausto Rodriguez, Karen Leeds, Dan Romero, Donn Lamkin, Stacie A. Zinn, Mark Cheek, Kylie Delre, Rocky Essex, Deborah Smith Ford, April Freeman, Patrick Fullerton, Jody L Millard, Rene Teboe"
The Crew,1994,"Jeremy Sisto, Laura del Sol, Pamela Gidley, John Philbin, Viggo Mortensen, Grace Zabriskie, Donal Logue, Sam Sorbo"
One Woman's Courage,1994,"Keith Szarabajka, Dennis Farina, Patty Duke, James Farentino, Margot Kidder"
An Unexpected Family,1996,Stockard Channing
Dying to Remember,1993,"Ted Shackelford, Christopher Stone, Melissa Gilbert, Scott Plank, Jay Robinson"
Halloween H20: 20 Years Later,1998,"Jamie Lee Curtis, Josh Hartnett, Adam Arkin, Michelle Williams, LL Cool J, Chris Durand, Joseph Gordon-Levitt, Adam Hann-Byrd, Nancy Stephens, Jodi Lyn O'Keefe, Janet Leigh, Branden Williams, Beau Billingslea, Matt Winston, Larissa Miller, Emmalee Thompson, David Blanchard, John Cassini, Jody Wood, Lisa Gay Hamilton, Tom Kane, Tiffani DiGregorio, Rachel Galvin, Arden James, Steve Miner"
Call of the Wild,1993,Mia Sara
Lily in Winter,1994,Brian Bonsall
Drop Squad,1994,"Kasi Lemmons, Eriq La Salle, Vondie Curtis-Hall, Leonard L. Thomas, Ving Rhames"
The Proprietor,1996,"Jeanne Moreau, Sean Young, Sam Waterston, Christopher Cazenove, Nell Carter, Jean-Pierre Aumont, Austin Pendleton, Charlotte de Turckheim, Josh Hamilton, Brigitte Catillon"
The Good Policeman,1991,"Tony Darrow, Tony Lo Bianco, Ron Silver"
When Secrets Kill,1997,Lacey Chabert
The Defenders: Taking the First,1998,Martha Plimpton
In the Company of Spies,1999,Clancy Brown
When Husbands Cheat,1998,"William Greenblatt, Karl Pruner, Brenda Vaccaro, Robin Brûlé, Vince Corazza, Tom Irwin, Geoffrey Bowes, Patricia Kalember, Peter Keleghan"
